RunID,SubrunID,EventID,SubEventID
7392,4294967295,187,0
7067,4294967295,109,0
7592,4294967295,52,0
831,4294967295,174,0
2495,4294967295,57,0
373,4294967295,131,0
3817,4294967295,190,0
43,4294967295,170,0
4181,4294967295,18,0
6513,4294967295,15,0
97,4294967295,123,0
4279,4294967295,58,0
7918,4294967295,23,0
7928,4294967295,103,0
1739,4294967295,33,0
2460,4294967295,131,0
5597,4294967295,80,0
9562,4294967295,6,0
3344,4294967295,94,0
4044,4294967295,105,0
1640,4294967295,96,0
6993,4294967295,113,0
2597,4294967295,159,0
5135,4294967295,110,0
6627,4294967295,24,0
7130,4294967295,18,0
5301,4294967295,42,0
843,4294967295,20,0
5782,4294967295,107,0
8077,4294967295,26,0
5419,4294967295,178,0
7183,4294967295,127,0
9170,4294967295,19,0
7451,4294967295,11,0
6297,4294967295,177,0
512,4294967295,17,0
1146,4294967295,156,0
3703,4294967295,121,0
1802,4294967295,106,0
3028,4294967295,15,0
1764,4294967295,176,0
4313,4294967295,98,0
8076,4294967295,15,0
338,4294967295,30,0
1293,4294967295,105,0
645,4294967295,67,0
8183,4294967295,65,0
4290,4294967295,163,0
8995,4294967295,123,0
6847,4294967295,30,0
9258,4294967295,78,0
9242,4294967295,31,0
8448,4294967295,38,0
6467,4294967295,34,0
200,4294967295,62,0
7441,4294967295,195,0
9523,4294967295,95,0
5126,4294967295,183,0
729,4294967295,148,0
5885,4294967295,69,0
4094,4294967295,103,0
185,4294967295,152,0
5224,4294967295,184,0
2814,4294967295,92,0
2006,4294967295,174,0
6936,4294967295,10,0
78,4294967295,37,0
584,4294967295,87,0
3495,4294967295,68,0
6976,4294967295,5,0
3048,4294967295,11,0
8009,4294967295,121,0
3891,4294967295,134,0
9341,4294967295,166,0
3242,4294967295,188,0
9591,4294967295,147,0
159,4294967295,180,0
9138,4294967295,183,0
8480,4294967295,140,0
2294,4294967295,74,0
718,4294967295,118,0
9120,4294967295,131,0
4707,4294967295,10,0
8063,4294967295,17,0
7813,4294967295,14,0
3714,4294967295,200,0
4940,4294967295,116,0
7374,4294967295,153,0
8229,4294967295,9,0
2007,4294967295,91,0
7640,4294967295,88,0
8133,4294967295,1,0
1267,4294967295,46,0
5024,4294967295,175,0
5258,4294967295,151,0
4380,4294967295,173,0
5313,4294967295,169,0
215,4294967295,154,0
6834,4294967295,30,0
8624,4294967295,66,0
8270,4294967295,5,0
7461,4294967295,95,0
9091,4294967295,74,0
8031,4294967295,120,0
2545,4294967295,20,0
1634,4294967295,116,0
316,4294967295,75,0
9817,4294967295,47,0
3340,4294967295,105,0
7747,4294967295,60,0
4703,4294967295,72,0
6620,4294967295,44,0
9561,4294967295,13,0
8190,4294967295,89,0
4894,4294967295,121,0
7659,4294967295,145,0
5800,4294967295,146,0
8017,4294967295,42,0
612,4294967295,6,0
7826,4294967295,183,0
8149,4294967295,113,0
1861,4294967295,199,0
7215,4294967295,85,0
1031,4294967295,112,0
8881,4294967295,130,0
3066,4294967295,140,0
8648,4294967295,175,0
9088,4294967295,59,0
3809,4294967295,126,0
4412,4294967295,35,0
9193,4294967295,193,0
1983,4294967295,154,0
4599,4294967295,133,0
7457,4294967295,43,0
1947,4294967295,68,0
8381,4294967295,49,0
8755,4294967295,121,0
8095,4294967295,96,0
9085,4294967295,94,0
4630,4294967295,50,0
3445,4294967295,114,0
6216,4294967295,192,0
711,4294967295,151,0
4534,4294967295,200,0
5853,4294967295,104,0
4771,4294967295,82,0
9213,4294967295,179,0
3675,4294967295,120,0
5636,4294967295,73,0
6956,4294967295,132,0
8141,4294967295,6,0
5267,4294967295,170,0
9768,4294967295,70,0
4050,4294967295,74,0
1707,4294967295,126,0
3545,4294967295,163,0
7762,4294967295,124,0
6491,4294967295,78,0
8235,4294967295,191,0
7326,4294967295,188,0
7850,4294967295,64,0
464,4294967295,50,0
3933,4294967295,194,0
8148,4294967295,107,0
9120,4294967295,92,0
7474,4294967295,59,0
2149,4294967295,187,0
5347,4294967295,175,0
