section,file_path,file_format,data_format,frames_with_I3Photons,frames_with_nonempty_I3Photons,unique_string_id_count,total_photon_count,avg_photons_per_nonempty_frame,status,error
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33996141/gen_008.i3.zst,i3.zst,I3Photons,200,200,1378,98397023,491985.115,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33996141/gen_010.i3.zst,i3.zst,I3Photons,198,198,1378,93378125,471606.6919191919,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34052919/gen_008.i3.zst,i3.zst,I3Photons,199,199,1378,47459874,238491.82914572864,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34094642/gen_001.i3.zst,i3.zst,I3Photons,200,200,1378,99432998,497164.99,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34094642/gen_003.i3.zst,i3.zst,I3Photons,198,198,1378,117546916,593671.2929292929,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34094642/gen_008.i3.zst,i3.zst,I3Photons,200,200,1378,72451690,362258.45,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34217559/gen_001.i3.zst,i3.zst,I3Photons,200,200,1378,105339747,526698.735,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34217559/gen_010.i3.zst,i3.zst,I3Photons,200,200,1377,53442830,267214.15,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34225816/gen_005.i3.zst,i3.zst,I3Photons,200,200,1378,92499534,462497.67,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34233761/gen_005.i3.zst,i3.zst,I3Photons,200,200,1378,106083445,530417.225,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34233761/gen_006.i3.zst,i3.zst,I3Photons,200,200,1378,77938421,389692.105,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34240101/gen_001.i3.zst,i3.zst,I3Photons,200,200,1378,117108035,585540.175,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34240101/gen_006.i3.zst,i3.zst,I3Photons,200,200,1378,49285437,246427.185,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34250277/gen_007.i3.zst,i3.zst,I3Photons,199,199,1378,76750640,385681.608040201,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34254077/gen_003.i3.zst,i3.zst,I3Photons,200,200,1378,93022445,465112.225,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34254077/gen_004.i3.zst,i3.zst,I3Photons,200,200,1378,56918839,284594.195,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34254077/gen_006.i3.zst,i3.zst,I3Photons,200,200,1378,35907961,179539.805,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34266348/gen_001.i3.zst,i3.zst,I3Photons,199,199,1378,71147477,357525.01005025127,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34266348/gen_002.i3.zst,i3.zst,I3Photons,199,199,1378,81797330,411041.8592964824,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34266348/gen_006.i3.zst,i3.zst,I3Photons,200,200,1378,101014184,505070.92,ok,
full_geometry/Electron,/project/6008051/pone_simulation/MC000009-nu_e-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34266348/gen_008.i3.zst,i3.zst,I3Photons,200,200,1378,109303184,546515.92,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_001.i3.zst,i3.zst,I3Photons,99,99,1367,38264934,386514.48484848486,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_002.i3.zst,i3.zst,I3Photons,93,93,1373,21174922,227687.33333333334,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_003.i3.zst,i3.zst,I3Photons,86,86,1374,12728729,148008.47674418605,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_004.i3.zst,i3.zst,I3Photons,76,76,1349,13411127,176462.19736842104,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_005.i3.zst,i3.zst,I3Photons,91,91,1365,6450508,70884.7032967033,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_006.i3.zst,i3.zst,I3Photons,82,82,1344,2523572,30775.268292682926,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_008.i3.zst,i3.zst,I3Photons,90,90,1378,36937578,410417.5333333333,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_009.i3.zst,i3.zst,I3Photons,85,85,1320,6536103,76895.3294117647,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33939527/gen_010.i3.zst,i3.zst,I3Photons,89,89,1371,15950509,179219.20224719102,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_001.i3.zst,i3.zst,I3Photons,81,81,1342,4571881,56442.97530864197,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_002.i3.zst,i3.zst,I3Photons,76,76,1311,14328601,188534.22368421053,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_004.i3.zst,i3.zst,I3Photons,85,85,1378,16746591,197018.71764705883,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_005.i3.zst,i3.zst,I3Photons,74,74,1368,5028191,67948.52702702703,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_006.i3.zst,i3.zst,I3Photons,94,94,1374,16821452,178951.6170212766,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_007.i3.zst,i3.zst,I3Photons,91,91,1377,11188652,122952.21978021978,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_008.i3.zst,i3.zst,I3Photons,86,86,1344,5158837,59986.476744186046,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_009.i3.zst,i3.zst,I3Photons,87,87,1370,14615424,167993.37931034484,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33945032/gen_010.i3.zst,i3.zst,I3Photons,80,80,1363,7517056,93963.2,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_001.i3.zst,i3.zst,I3Photons,95,95,1376,18192984,191505.09473684212,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_002.i3.zst,i3.zst,I3Photons,68,68,1373,30334897,446101.42647058825,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_003.i3.zst,i3.zst,I3Photons,92,92,1368,8064795,87660.81521739131,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_006.i3.zst,i3.zst,I3Photons,84,84,1325,7658312,91170.38095238095,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_007.i3.zst,i3.zst,I3Photons,82,82,1363,11759010,143402.56097560975,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_008.i3.zst,i3.zst,I3Photons,77,77,1350,15310556,198838.3896103896,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_009.i3.zst,i3.zst,I3Photons,93,93,1374,14027360,150831.82795698923,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33947860/gen_010.i3.zst,i3.zst,I3Photons,81,81,1360,24280069,299753.93827160494,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_001.i3.zst,i3.zst,I3Photons,93,93,1367,5772740,62072.47311827957,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_002.i3.zst,i3.zst,I3Photons,91,91,1376,10361462,113862.21978021978,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_003.i3.zst,i3.zst,I3Photons,81,81,1374,19476337,240448.6049382716,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_004.i3.zst,i3.zst,I3Photons,91,91,1371,10316959,113373.17582417582,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_005.i3.zst,i3.zst,I3Photons,94,94,1341,5524219,58768.28723404255,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_007.i3.zst,i3.zst,I3Photons,85,85,1342,25515991,300188.12941176473,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_008.i3.zst,i3.zst,I3Photons,88,88,1363,11733855,133339.26136363635,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_009.i3.zst,i3.zst,I3Photons,86,86,1373,23045270,267968.25581395347,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33954438/gen_010.i3.zst,i3.zst,I3Photons,79,79,1300,3100783,39250.417721518985,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_001.i3.zst,i3.zst,I3Photons,78,78,1367,25397606,325610.3333333333,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_002.i3.zst,i3.zst,I3Photons,91,91,1328,12041574,132324.989010989,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_003.i3.zst,i3.zst,I3Photons,86,86,1365,3677369,42760.104651162794,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_004.i3.zst,i3.zst,I3Photons,88,88,1363,9765554,110972.20454545454,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_005.i3.zst,i3.zst,I3Photons,87,87,1375,7318975,84126.14942528735,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_006.i3.zst,i3.zst,I3Photons,80,80,1363,25517770,318972.125,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_007.i3.zst,i3.zst,I3Photons,81,81,1345,18904265,233385.98765432098,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_008.i3.zst,i3.zst,I3Photons,90,90,1375,11060595,122895.5,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33963272/gen_009.i3.zst,i3.zst,I3Photons,80,80,1378,9946596,124332.45,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_001.i3.zst,i3.zst,I3Photons,80,80,1315,9192937,114911.7125,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_002.i3.zst,i3.zst,I3Photons,96,96,1345,7273027,75760.69791666667,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_003.i3.zst,i3.zst,I3Photons,70,70,1364,10364978,148071.11428571428,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_004.i3.zst,i3.zst,I3Photons,79,79,1368,38983526,493462.35443037975,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_005.i3.zst,i3.zst,I3Photons,80,80,1342,5699639,71245.4875,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_007.i3.zst,i3.zst,I3Photons,87,87,1351,8243068,94747.908045977,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_008.i3.zst,i3.zst,I3Photons,91,91,1375,5571360,61223.73626373626,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_009.i3.zst,i3.zst,I3Photons,87,87,1378,8296153,95358.08045977012,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33974439/gen_010.i3.zst,i3.zst,I3Photons,87,87,1370,17003917,195447.32183908045,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_001.i3.zst,i3.zst,I3Photons,86,86,1295,31342285,364445.17441860464,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_002.i3.zst,i3.zst,I3Photons,88,88,1346,19830361,225345.01136363635,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_003.i3.zst,i3.zst,I3Photons,87,87,1334,15207803,174802.33333333334,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_004.i3.zst,i3.zst,I3Photons,91,91,1374,8847869,97229.32967032967,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_005.i3.zst,i3.zst,I3Photons,81,81,1274,5634002,69555.58024691358,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_006.i3.zst,i3.zst,I3Photons,91,91,1368,8858843,97349.92307692308,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_007.i3.zst,i3.zst,I3Photons,94,94,1375,16371684,174166.8510638298,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_008.i3.zst,i3.zst,I3Photons,75,75,1371,21138567,281847.56,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_009.i3.zst,i3.zst,I3Photons,96,96,1368,8964524,93380.45833333333,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/33993059/gen_010.i3.zst,i3.zst,I3Photons,89,89,1348,4324577,48590.752808988764,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_001.i3.zst,i3.zst,I3Photons,80,80,1354,20064614,250807.675,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_003.i3.zst,i3.zst,I3Photons,93,93,1375,9225264,99196.3870967742,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_004.i3.zst,i3.zst,I3Photons,74,74,1288,3197734,43212.62162162162,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_005.i3.zst,i3.zst,I3Photons,89,89,1364,17471683,196311.04494382022,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_007.i3.zst,i3.zst,I3Photons,69,69,1286,11935493,172978.15942028986,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_008.i3.zst,i3.zst,I3Photons,78,78,1366,9554470,122493.20512820513,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_009.i3.zst,i3.zst,I3Photons,84,84,1365,7079278,84277.11904761905,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34019182/gen_010.i3.zst,i3.zst,I3Photons,72,72,1375,5494254,76309.08333333333,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_001.i3.zst,i3.zst,I3Photons,99,99,1378,4320298,43639.37373737374,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_002.i3.zst,i3.zst,I3Photons,83,83,1376,9696764,116828.48192771085,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_004.i3.zst,i3.zst,I3Photons,72,72,1366,25395167,352710.65277777775,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_005.i3.zst,i3.zst,I3Photons,72,72,1294,8179537,113604.68055555556,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_006.i3.zst,i3.zst,I3Photons,76,76,1374,7883731,103733.30263157895,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_007.i3.zst,i3.zst,I3Photons,87,87,1303,12874876,147987.0804597701,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_008.i3.zst,i3.zst,I3Photons,78,78,1359,4938649,63316.01282051282,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_009.i3.zst,i3.zst,I3Photons,89,89,1368,5463022,61382.269662921346,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34049184/gen_010.i3.zst,i3.zst,I3Photons,80,80,1378,41329671,516620.8875,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_001.i3.zst,i3.zst,I3Photons,71,71,1311,3364159,47382.52112676056,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_002.i3.zst,i3.zst,I3Photons,87,87,1345,8525020,97988.7356321839,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_003.i3.zst,i3.zst,I3Photons,92,92,1373,11347101,123338.05434782608,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_005.i3.zst,i3.zst,I3Photons,83,83,1323,10284574,123910.53012048193,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_006.i3.zst,i3.zst,I3Photons,84,84,1372,12661289,150729.63095238095,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_007.i3.zst,i3.zst,I3Photons,88,88,1375,11537918,131112.70454545456,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_008.i3.zst,i3.zst,I3Photons,84,84,1367,10318977,122844.96428571429,ok,
full_geometry/Muon,/project/6008051/pone_simulation/MC000008-nu_mu-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34088096/gen_010.i3.zst,i3.zst,I3Photons,79,79,1340,4011160,50774.17721518988,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/33996259/gen_001.i3.zst,i3.zst,I3Photons,199,199,1378,52302870,262828.4924623116,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/33996259/gen_002.i3.zst,i3.zst,I3Photons,199,199,1378,59403519,298510.1457286432,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/33996259/gen_004.i3.zst,i3.zst,I3Photons,200,200,1374,46695888,233479.44,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/33996259/gen_006.i3.zst,i3.zst,I3Photons,198,198,1376,39193784,197948.40404040404,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/34036014/gen_002.i3.zst,i3.zst,I3Photons,199,199,1378,34636453,174052.52763819095,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/34036014/gen_004.i3.zst,i3.zst,I3Photons,197,197,1372,61421469,311784.1065989848,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/34036014/gen_005.i3.zst,i3.zst,I3Photons,194,194,1376,9488173,48908.10824742268,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/34088294/gen_001.i3.zst,i3.zst,I3Photons,195,195,1377,32162858,164937.73333333334,ok,
full_geometry/NC,/project/6008051/pone_simulation/MC000011-nu_NC-2_6-LeptonInjector_PROPOSAL_clsim_NC-v17.1/Generator/34088294/gen_002.i3.zst,i3.zst,I3Photons,197,197,1376,52428357,266133.7918781726,ok,
